steuerperiode	kanton	null_norm	null_sond	cpop	cinc	G_steink	G_reink	G_taxed	ppop0	G_steink0	G_steink_halb	p1	p5	p10	p20	p25	p30	p40	p50	p60	p70	p75	p80	p90	p95	p96	p97	p98	p99	p9950	p9990	p9999	mean	sum_pflichtige
1969.5	"SH"			21012	382860.2	.3136052		.3061014	.0000476	.3136052	.3136052	7.534951	8.44311	9.204225	10.4184	11.04669	11.55354	12.7116	14.07511	15.65488	17.7783	19.25318	21.00854	27.63854	37.47986	41.86305	49.03115	59.73264	84.87763	117.0439	303.4795	689.6961	18.22103	21012
1971.5	"SH"			21009	462023.5	.3049015		.2964359	.0000476	.3049015	.3049015	9.524964	10.53653	11.3848	12.83288	13.505	14.20442	15.55701	17.15923	19.04343	21.52614	23.15633	25.21393	32.94572	44.84918	49.72876	58.01822	72.37813	101.4182	139.1704	322.0696	780.8306	21.99169	21009
1973.5	"SH"			20543	545223.4	.3313262		.3199685	.0000487	.3313262	.3313262	10.01634	11.15796	12.44552	14.68854	15.66742	16.59134	18.3817	20.30494	22.58607	25.69872	27.72421	30.51222	40.97392	55.89999	62.47343	74.1986	92.25486	134.1631	188.2154	431.3754	827.7137	26.54059	20543
1975.5	"SH"			22426	691077.3	.3200625		.3088494	.0000892	.3200625	.3200625	10.30242	11.89578	13.70471	17.03088	18.43514	19.70837	22.2895	24.76979	27.6714	31.56616	33.98405	37.16339	48.10389	63.75941	70.6629	80.18803	98.04871	136.7256	187.7124	368.721	951.7411	30.8159	22426
1977.5	"SH"			22762	739280.2	.3118181		.3014936	0	.3118181	.3118181	10.29854	12.02952	13.82629	17.44282	19.26328	21.01349	24.15276	27.08808	30.70638	35.02045	37.55878	40.90489	52.22392	67.11247	72.75536	80.84952	95.69871	126.3324	175.1917	332.2699		32.4787	22762
1979.5	"SH"			23230	779359.4	.3146821		.3042805	0	.3146821	.3146821	10.29104	12.01345	13.82367	17.63375	19.56186	21.49633	24.84871	28.11976	31.93871	36.50271	39.283	42.80838	54.48324	69.17258	75.05385	83.42294	97.59435	129.9941	179.6178	322.8028		33.54969	23230
1981.5	"SH"			24236	856603.5	.3184816		.3077628	0	.3184816	.3184816	10.30929	12.07116	14.21583	18.38187	20.36633	22.36069	26.03253	29.89626	33.82359	38.87323	42.00534	45.83611	58.26972	73.24286	79.35501	87.9096	102.7778	137.6444	184.7339	316.3958		35.34426	24236
1983.5	"SH"			25444	935640.4	.3193027	.301838	.3079652	0	.3193027	.3193027	11.14079	12.85538	15.04538	19.16746	21.23584	23.29926	26.91679	30.82593	34.88366	40.14544	43.21791	47.19855	60.79818	76.8658	83.03179	92.31634	106.6651	141.7944	189.0538	378.4699		36.77253	25444
1985.5	"SH"			26317	1022928	.3248672	.3072241	.3136555	.000038	.3248672	.3248672	11.45988	13.37161	15.58244	19.84148	22.06102	24.09151	27.97624	32.23234	36.911	42.60662	46.19735	50.51023	65.09167	81.94349	88.3256	98.05014	113.9526	151.3176	199.5447	377.4844	763.51	38.86946	26317
1987.5	"SH"			27683	1115570	.3213003	.3121558	.3097022	.0055269	.3213003	.3213003	10.54406	13.10461	16.09786	20.86675	22.96295	25.34481	29.35009	33.53837	38.25505	43.90581	47.40956	51.74091	65.95434	83.37599	90.31309	101.341	117.1591	157.0649				40.298	27683
1989.5	"SH"			27946	1252823	.3191952	.3133534	.3087827	.0065841	.3191952	.3191952	10.92722	15.3018	18.25953	23.58655	26.02375	28.19917	32.60391	37.20731	42.52755	49.17506	53.15393	57.93643	73.43086	91.96555	99.14664	110.5363	129.7361	170.6579				44.83014	27946
1991.5	"SH"			29280	1431499	.3197365	.3129381	.3090917	.0085041	.3197365	.3197365	11.53159	16.40197	20.18703	26.01706	28.43234	30.95254	35.73994	40.60872	46.2279	53.28759	57.55169	62.86776	80.40276	100.2798	108.9889	121.5529	143.0311	187.6893				48.89	29280
1993.5	"SH"			29482	1597650	.3085091	.3015265	.2984098	.0098704	.3085091	.3085091	15.2044	18.75061	22.81707	29.61659	32.31822	35.23915	40.44933	45.77007	51.7987	59.42471	64.07031	69.76195	94.78136	109.5208	117.4742	130.3427	151.7098	198.8841				54.19067	29482
1995.5	"SH"	63	13	29883	1672732	.3015648	.2925204	.2913328	.0098845	.3030342	.3026913	15.41313	20.46391	24.8413	31.22224	34.01697	36.67741	41.91428	47.37116	53.47339	61.18371	66.02838	71.96277	90.58198	112.8227	121.248	134.1598	154.9759	199.212				55.97602	29883
1997.5	"SH"	5711	1592	28849	1588049	.2934449	.2849768	.284376	.0073785	.4102023	.3777179	16.10584	21.01935	25.43892	31.27212	33.85159	36.42199	41.46545	46.72314	52.74433	60.28099	64.85934	70.59363	88.53893	110.2457	118.2737	129.8027	147.8689	190.9551				55.04692	28849
1999.5	"SH"	6332	1511	28904	1547788	.2879377	.2879481	.2793756	.0066126	.4158971	.3793348	16.03935	20.76224	25.19791	30.79724	33.1959	35.77648	40.707	45.97454	51.63206	58.69949	63.11423	68.57366	86.34293	105.839	113.5331	124.6457	142.6455	184.2565				53.54926	28904
2001	"SH"	6738	427	32703	1894927	.301502	.2933056	.2925644	.0096854	.4208316	.3885729	16.99682	21.17207	25.65748	32.25822	35.32077	37.87935	43.25508	48.88552	55.30895	63.19326	68.12796	74.27306	94.35812	117.2719	126.6014	140.221	162.934					57.94353	32703
2002	"SH"	6726	423	32771	1929383	.3016747	.2946008	.2927124	.0095703	.4205935	.3889434	17.00442	21.22576	25.82355	32.72052	35.77122	38.44689	43.90618	49.84833	56.37412	64.50224	69.53062	75.86519	96.25935	119.5899	129.2901	142.8661	164.7522					58.87471	32771
2003	"SH"	6881	493	33053	1957130	.3027084	.2955026	.293698	.0091651	.4228582	.3884385	17.0044	21.27427	25.97195	32.84069	35.85106	38.54221	44.07684	50.08194	56.71503	65.04928	70.25229	76.56908	96.98443	120.0804	129.2756	142.1769	163.1867					59.21188	33053
2004	"SH"	6999	514	33073	1966514	.307151	.2995722	.297758	.0100319	.4281645	.393251	17.02811	21.30928	25.89963	32.7215	35.76886	38.41658	43.90574	49.79192	56.49408	64.86144	70.17373	76.50685	96.64723	120.8785	130.5469	144.1615	166.8083					59.45979	33073
2005	"SH"	7339	614	33232	1997209	.3110601	.3033823	.3013314	.0103522	.4356844	.3996331	17.06454	21.37834	25.9227	32.77609	35.83497	38.62307	44.14225	50.08815	56.83097	65.29953	70.48496	76.85815	97.9286	122.8868	132.3316	145.5871	168.6895					60.09896	33232
2006	"SH"	8071	711	32936	2025029	.3158755	.3066461	.3060757	.0116809	.4505249	.4096777	17.23355	21.75568	26.4126	33.54658	36.45668	39.24846	44.75716	50.74379	57.51965	65.85538	71.09138	77.58532	99.33352	125.8404	135.7922	149.7923	176.1057					61.48375	32936
2007	"SH"	7725	947	33168	2071270	.3155255	.3065147	.3057189	.0124471	.444828	.4064568	17.27925	21.96368	26.75664	34.09066	37.03851	40.10897	45.56354	51.52927	58.42722	67.06438	72.46125	79.16502	101.8041	129.0122	139.8012	155.3872	180.9616					62.44785	33168
2008	"SH"	7806	953	33562	2090206	.3164145	.3079001	.30633	.0126184	.4454048	.40696	17.31159	22.03131	26.842	34.17257	37.07603	40.11225	45.49788	51.28833	57.89508	66.17322	71.4675	78.16978	100.2784	127.605	138.8104	154.9597	181.334					62.27895	33562
2009	"SH"	7911	928	33726	2106957	.313935	.3055305	.3040647	.012657	.4442868	.4057155	16.55935	22.07133	26.98796	34.33235	37.23061	40.26563	45.74788	51.62833	58.48204	66.85094	72.21916	78.96054	101.2361	127.7925	138.4925	154.1239	181.1667					62.47277	33726
2010	"SH"	8080	913	34090	2136370	.3159884	.3074265	.3060187	.012331	.4470487	.4081687	16.55987	22.0216	26.93815	34.28851	37.21799	40.27407	45.7159	51.67473	58.49735	66.84035	72.28149	79.39445	102.4753	130.8167	142.2487	157.9428	181.9002					62.66853	34090
1918	"SO"			5422	22663.2	.279957		.2738347	0	.279957	.279957	2.506329	2.532469	2.56715	2.644355	2.687639	2.745522	2.888542	3.094701	3.430123	3.809254	4.05803	4.384431	5.786177	7.67865	8.743666	10.02605	13.40401	18.96574	39.77145	67.51278		4.17986	5422
1923	"SO"			6140	38020.5	.2506538			.0004886	.2506538	.2506538	2.025132	2.131617	2.27974	2.639029	2.859373	3.11531	3.772985	4.732281	5.345366	5.951619	6.37096	6.924611	8.970429	11.92788	13.15348	14.92121	17.44471	23.06608	31.27134	76.31047		6.192264	6140
1941.5	"SO"			26462	132281	.2635718			.000718	.2635718	.2635718	2.014796	2.076668	2.160666	2.355603	2.469777	2.597959	2.908906	3.325063	3.916263	4.836148	5.284151	5.782374	7.649943	10.15296	11.37905	13.18075	16.21471	23.483	34.82044	83.85445		4.998904	26462
1945.5	"SO"			7643	22037	1.194621		1.295696	.0006542	1.194621	1.194621	8.665271	8.740841	8.840909	9.046412	9.137671	9.236248	9.460357	9.73245	12.3268	24.81478	30.84416	38.32791	61.11025	65.04393	66.3634	68.10409	70.91193	77.54186	84.35085	97.02763		2.883292	7643
1947.5	"SO"			52431	298505	.3380381		.3313981	.000782	.3380381	.3380381	2.052667	2.283718	2.62646	3.178286	3.361816	3.569748	4.055284	4.514588	5.123502	5.902306	6.392932	7.025973	9.052779	12.50078	13.83774	15.77451	18.97312	26.71409	38.70697	88.71649		5.693292	52431
1949	"SO"			47968	347128	.3060565		.2987938	.0012717	.3060565	.3060565	3.072918	3.391177	3.858853	4.322076	4.53751	4.779702	5.270744	5.836062	6.543679	7.472867	8.068526	8.764634	11.13175	14.58062	16.08781	18.50328	22.79294	32.77853	46.62192			7.236658	47968
1950	"SO"			36463	303098	.2878687		.2800012	.0016729	.2878687	.2878687	4.063574	4.335217	4.71902	5.231288	5.4234	5.63658	6.128308	6.712911	7.430003	8.348299	8.93229	9.63658	12.28129	16.48225	18.36865	21.34963	26.24406	37.68087	53.99589			8.312481	36463
1951.5	"SO"			37721	323084	.2814153		.2739547	.0000795	.2814153	.2814153	4.072121	4.381956	4.824118	5.304604	5.516054	5.751428	6.271017	6.899848	7.64679	8.61747	9.232776	9.985914	12.62882	16.49674	18.24296	21.0129	26.28503	37.53613	52.65752	109.661	275.6662	8.565096	37721
1953.5	"SO"			44255	397938	.2925354		.2844644	0	.2925354	.2925354	4.08061	4.428773	4.930585	5.399759	5.647316	5.924524	6.497455	7.19813	8.050439	9.115651	9.762595	10.57027	13.32129	17.41475	19.20862	22.09102	27.65497	41.08132	59.95186	122.9594	311.6927	8.991933	44255
1955.5	"SO"			45581	411855	.2992159		.2908891	.0000658	.2992159	.2992159	4.078342	4.416225	4.901933	5.377962	5.618421	5.887378	6.436841	7.113176	7.962776	9.073286	9.755639	10.60498	13.53042	17.99619	19.97821	22.90789	28.87523	42.03749	58.84721	122.6097	347.0167	9.035673	45581
1957.5	"SO"			49516	465228	.3117926		.302965	0	.3117926	.3117926	4.09588	4.514008	5.043862	5.553758	5.854692	6.1525	6.794018	7.542198	8.463589	9.647729	10.37881	11.26511	14.43975	19.1253	21.22168	24.61626	30.91908	45.23014	65.24586	138.5042	350.7819	9.395509	49516
1959.5	"SO"			32677	376274	.2959812		.2892694	0	.2959812	.2959812	6.037931	6.196115	6.409779	6.901091	7.162615	7.43903	8.08833	8.870642	9.787071	10.98794	11.76282	12.80166	16.96753	23.43754	26.33592	31.09769	38.72351	56.52105	81.12808	163.5475	391.8975	11.51495	32677
1961.5	"SO"			37374	447219	.3090462		.3017371	0	.3090462	.3090462	6.040859	6.211462	6.442432	6.97576	7.254971	7.562791	8.262774	9.095631	10.13263	11.42996	12.28051	13.37836	17.65538	24.29512	27.40758	32.1496	40.27463	60.71764	88.44515	184.7213	429.4035	11.96605	37374
1963.5	"SO"			39757	544953	.3175271		.3101896	0	.3175271	.3175271	6.175503	6.951118	7.253808	7.867866	8.194893	8.538774	9.333615	10.29712	11.46811	12.98334	13.98267	15.25108	20.31539	28.46661	32.19988	37.95783	48.64011	72.26769	105.0668	202.8573	454.5702	13.7071	39757
1965.5	"SO"			38471	611004	.3269193		.318968	.000026	.3269193	.3269193	7.209441	8.031734	8.335181	9.030362	9.369096	9.745273	10.62001	11.69527	12.99868	14.7683	15.92334	17.36158	23.35624	33.1456	37.85051	44.68547	58.31106	85.47287	123.8739	284.1771	638.1887	15.8822	38471
1967.5	"SO"			48609	823802	.3283015		.320323	.0000617	.3283015	.3283015	7.264737	8.13066	8.523864	9.436028	9.867127	10.37369	11.39104	12.56883	14.14684	16.15491	17.4209	19.09635	25.30282	34.52387	38.97164	45.86606	59.70253	88.98553	128.4316	290.9288	795.8327	16.94752	48609
1969.5	"SO"			54927	1018243	.3315213		.3233197	.000091	.3315213	.3315213	7.40229	8.330709	9.053503	10.23049	10.75594	11.36769	12.55912	14.01056	15.66186	18.0064	19.41439	21.23535	27.84369	37.33389	41.55903	48.12973	60.83533	94.69354	141.814	331.7854	955.466	18.53811	54927
1971.5	"SO"			54367	1206251	.3257071		.3161036	.0001288	.3257071	.3257071	9.42189	10.36718	11.12325	12.422	13.119	13.71224	15.1647	16.73102	18.73116	21.36495	22.89781	25.03114	32.6073	43.86348	49.03049	57.22582	73.03841	111.2854	165.1718	386.3721		22.18718	54367
1973.5	"SO"			59430	1494174	.3405296		.3288194	.0002187	.3405296	.3405296	9.691586	10.74875	11.80301	13.64914	14.50993	15.35273	17.05663	18.83171	21.15974	24.07364	25.95594	28.3657	37.57827	51.16569	56.89095	66.21732	85.55892	128.2219	186.8714	446.9547		25.14175	59430
1975.5	"SO"			66472	1961703	.3342316		.3222904	.0002557	.3342316	.3342316	10.1481	11.3974	13.00435	15.82613	17.23237	18.44837	20.74358	23.19365	25.97224	29.60513	31.93133	34.82397	44.89466	59.65117	65.72884	74.27857	94.2653	136.165	199.0886	445.9825		29.51172	66472
1977.5	"SO"			69516	2160509	.3239636		.3129427	.0002302	.3239636	.3239636	10.15043	11.4969	13.23009	16.53194	18.15463	19.63906	22.5164	25.36639	28.49473	32.58054	35.24711	38.19522	48.84459	62.40709	67.59715	75.44989	89.29696	129.4442	182.7023	375.5589		31.0793	69516
1979.5	"SO"			73046	2337798	.3238071		.3129078	.0001506	.3238071	.3238071	10.22193	11.65268	13.36495	16.73406	18.44726	20.16162	23.25477	26.2386	29.80383	34.04087	36.72803	40.07607	51.15184	64.76496	69.74535	77.61276	91.75975	130.4461	180.8562	370.8522		32.00446	73046
1981.5	"SO"			76663	2626651	.3290507		.3177185	.0001957	.3290507	.3290507	10.27004	11.80828	13.72077	17.51338	19.44584	21.30114	24.78214	28.09795	32.09167	36.89753	39.81324	43.3593	55.4863	70.40123	75.94324	84.0467	99.77381	140.6345	192.2989	381.0759		34.2623	76663
1983.5	"SO"			80500	2877277	.3305711	.3084131	.3186846	.0001988	.3305711	.3305711	10.85753	12.44209	14.37504	18.31366	20.27338	22.20156	25.732	29.2582	33.18658	38.13914	41.2985	45.15638	58.06372	74.17958	80.24615	88.88239	105.4807	146.4435	203.5469	403.4837		35.74257	80500
1985.5	"SO"			84683	3214551	.3340039	.3117323	.3222578	.0001889	.3340039	.3340039	11.42509	13.16086	15.1607	19.1445	21.17824	23.19258	26.95768	31.0482	35.43157	40.76897	44.14516	48.30528	62.29779	79.24901	86.0682	95.33893	111.7697	150.6726	214.4513	436.7739		37.95981	84683
1987.5	"SO"			93040	3652244	.3283896	.3137859	.3164773	.0060942	.3283896	.3283896	10.49362	12.78778	15.72828	20.21185	22.07243	24.25124	28.16755	32.2054	36.67107	42.11884	45.61098	49.77584	63.5489	80.77921	91.64172	97.48755	115.4012	159.8418				39.25456	93040
1989.5	"SO"			90999	3992577	.3228444	.314758	.3120675	.0078572	.3228444	.3228444	10.87339	15.16374	17.99493	23.05169	25.48353	27.44438	31.71342	36.1167	41.05767	47.26252	51.15672	55.77279	70.60336	96.43844	96.60137	108.1306	128.9411	179.0083				43.87495	90999
1991.5	"SO"			95006	4572290	.3251511	.3167226	.3140315	.0097152	.3251511	.3251511	11.32519	16.12253	19.77936	25.54459	27.8139	30.38667	35.0257	39.43229	44.77545	51.67273	56.03113	61.16487	77.45058	97.92541	106.6055	119.2549	142.9321	197.223				48.12633	95006
1993.5	"SO"			96564	5158233	.3137351	.3059529	.3033139	.0100969	.3137351	.3137351	14.71906	18.14262	22.25623	28.94431	31.72619	34.47954	39.45128	44.60344	50.5942	58.17623	62.95098	68.43961	89.09545	108.1385	116.4559	129.3519	150.789					53.41776	96564
1995.5	"SO"	25885	1354	96891	5315623	.30773	.3004482	.2973087	.0079006	.4536821	.4127132	15.23369	19.64233	23.6712	30.44964	33.08073	35.84752	40.8602	46.04586	52.00261	59.52501	64.22072	70.04837	88.006	109.6206	117.8417	130.5732	151.3651					54.86188	96891
1997.5	"SO"	24886	1488	98051	5403898	.3034173	.29484	.2937536	.0080122	.4444258	.403228	15.90619	20.42904	24.75215	30.86316	33.46386	36.10275	41.0787	46.25969	52.20683	59.61301	64.32133	70.09714	88.02222	109.3357	117.3899	129.9646	150.5955					55.11313	98051
1999.5	"SO"	26836	1572	97937	5243567	.2958897	.2881379	.2869743	.0063075	.4473287	.4020708	15.78314	20.20752	24.2551	30.36602	32.82525	35.536	40.41486	45.60884	51.35272	58.42202	62.90672	68.47361	85.80904	105.1524	112.5557	123.3811	141.9471	183.9276				53.5402	97937
2001	"SO"	27963	1160	111099	6601721	.3081227	.2988547	.2984554	.0097007	.4472474	.4091263	17.02222	21.28907	25.92016	32.92697	35.94265	38.57026	43.95403	49.62861	56.1642	64.19627	69.2963	75.59503	95.27858	118.7376	128.2118	141.5339	164.5903					59.42197	111099
2002	"SO"	28629	1228	112109	6732127	.3099549	.3009941	.3001251	.0094928	.4503243	.4120332	17.04561	21.3866	26.0881	33.12589	36.1203	38.84054	44.30214	50.19908	56.72139	65.03343	70.04618	76.1302	96.19477	119.6347	129.048	142.1616	164.6165					60.04983	112109
2003	"SO"	29260	1344	112743	6836110	.3110435	.3024158	.3011438	.0096618	.4530044	.4114708	17.09145	21.51562	26.21544	33.3435	36.34	39.12331	44.60577	50.49893	57.19418	65.67916	70.86788	77.19061	97.6064	121.2742	130.5668	143.6055	166.1934					60.63445	112743
2004	"SO"	29921	1358	113531	6955541	.3141277	.3063857	.3040239	.0101009	.4571859	.4153949	17.09696	21.52244	26.22537	33.41978	36.44901	39.32287	45.01067	50.7795	57.53939	66.20403	71.5657	78.06924	99.04485	123.7397	133.2085	146.4928	169.6104					61.26556	113531
2005	"SO"	30007	1327	114868	7072257	.3140778	.306178	.3039649	.0105539	.4561483	.4148962	17.11212	21.59109	26.3437	33.63196	36.60224	39.42949	45.11754	51.0134	57.88935	66.6285	72.0349	78.61687	100.1128	125.2639	134.514	147.4545	171.4323					61.56855	114868
2006	"SO"	31932	1410	114177	7170250	.3171215	.308387	.307113	.0110739	.466364	.4211102	17.42995	22.16108	26.97824	34.36032	37.16476	40.13663	45.63655	51.549	58.51644	67.32235	72.78566	79.50647	101.2881	127.0784	136.7437	150.4583	175.4393					62.79943	114177
2007	"SO"	30969	1445	116353	7414898	.315704	.307435	.3057452	.0115529	.459552	.4169631	17.45985	22.32834	27.35835	35.12321	37.83198	40.79491	46.37938	52.43616	59.50211	68.5525	74.28405	81.17432	103.5496	130.1454	139.9889	154.2961	178.5821					63.7276	116353
2008	"SO"	30740	1699	117660	7445497	.3124343	.3044877	.3024577	.0117116	.4548587	.4127967	17.51781	22.46103	27.58952	35.19008	37.94863	40.91016	46.40814	52.24523	59.10911	67.72647	73.07864	79.66431	101.8704	128.8119	139.0441	153.8316	178.7115					63.27976	117660
2009	"SO"	31088	1718	118908	7651752	.3152477	.3071059	.3050164	.0124803	.4571687	.4156821	16.90145	22.66294	27.88429	35.49653	38.39401	41.35412	46.97439	52.94139	59.89458	68.78782	74.30637	81.06731	103.7566	131.3029	141.4699	156.6388	182.6004					64.35019	118908
2010	"SO"	31301	1667	119869	7723581	.3131714	.3059524	.3031614	.0125091	.4553849	.4140515	16.8587	22.55734	27.81529	35.6333	38.55268	41.4899	47.1599	53.22673	60.37022	69.32575	75.12155	81.95534	104.6817	132.743	143.1417	158.4317	183.4589					64.43351	119869
1918	"SZ"			2119	7602.25	.191795		.1888648	0	.191795	.191795	2.504785	2.524516	2.550618	2.608419	2.640644	2.675534	2.792493	2.958565	3.19164	3.528589	3.790625	4.106688	5.128393	6.368361	6.898516	7.808739	9.19358	10.97079	15.48991			3.587659	2119
1923	"SZ"			1336	6903	.2079869			0	.2079869	.2079869	2.016313	2.08466	2.177781	2.395295	2.523561	2.668283	3.022336	3.502211	4.194414	5.118857	5.440337	5.8614	7.388719	9.314014	10.04485	11.3653	13.52628	18.92613	24.82691			5.166916	1336
1941.5	"SZ"			6188	28822	.2821493			.0004848	.2821493	.2821493	2.0128	2.066191	2.138335	2.304337	2.4007	2.508175	2.766011	3.105389	3.577932	4.29477	4.821722	5.408742	7.509981	10.49892	11.87166	13.90956	17.38939	26.06236	39.58237	77.26839		4.657725	6188
1945.5	"SZ"			38275	201582	.3386131		.3352491	.0008361	.3386131	.3386131	2.668607	7.65916	7.965825	8.287655	8.45826	8.644525	9.061324	9.494506	10.38515	17.59447	22.67041	29.07505	51.1358	62.80923	64.0873	65.77345	68.22556	73.83446	80.83517	98.08759		5.266675	38275
1947.5	"SZ"			17581	83942	.3126827		.306912	.000455	.3126827	.3126827	2.034158	2.18055	2.388538	2.912897	3.079535	3.199986	3.486406	3.858438	4.26843	4.803026	5.172626	5.658677	7.559012	10.54262	11.67237	13.30933	16.01361	22.16845	31.18841	68.3054		4.774586	17581
1949	"SZ"			12969	81330	.2831946		.2766682	.000694	.2831946	.2831946	3.047312	3.249405	3.534777	4.075002	4.20435	4.347171	4.684049	5.098553	5.588082	6.28812	6.775413	7.383776	9.507361	12.57816	13.90546	15.83076	18.92387	24.58342	33.67075	83.30504		6.271108	12969
1950	"SZ"			8278	63347	.276377		.2690144	.0010872	.276377	.276377	4.045872	4.239687	4.507903	5.054662	5.190484	5.339718	5.68884	6.130866	6.717297	7.504215	8.029912	8.703685	11.33898	15.39534	17.05835	19.24675	22.43499	29.18053	45.52589			7.652452	8278
1951.5	"SZ"			9158	68312	.2474783		.2415564	.0007644	.2474783	.2474783	4.046635	4.243772	4.516827	5.059402	5.191081	5.335639	5.67334	6.098438	6.653249	7.427748	7.955711	8.604937	10.91605	14.28226	15.57793	17.46946	20.34351	25.65907	38.57772	87.98676		7.45927	9158
1953.5	"SZ"			10760	83319	.2645358		.2576023	.0002788	.2645358	.2645358	4.051149	4.267986	4.569925	5.099628	5.240767	5.395969	5.759548	6.204371	6.770238	7.567312	8.110612	8.792959	11.33794	14.84195	16.40565	18.81759	21.88591	28.43995	38.34242	92.21944		7.743402	10760
1955.5	"SZ"			11847	90641	.2553439		.2491527	.0003376	.2553439	.2553439	4.048622	4.254414	4.540125	5.0846	5.233467	5.397431	5.782577	6.242729	6.821723	7.605045	8.135032	8.818987	11.27378	14.79463	16.09035	18.22337	21.76183	29.17815	38.55574	77.22866		7.650967	11847
